년,월,업종코드,업종명,매출액
2021,9,4207,안과,466283845
2021,9,4208,이비인후과,144912100
2021,9,4209,피부과,1062922708
2021,9,4211,기타의료업,784477769
2021,9,4212,한의원,1048158856
2021,9,4214,소아과,186690945
2021,9,4215,정형외과,1432128415
2021,9,4401,의약품판매,100848167
2021,9,4402,약국,4579357233
2021,9,4403,한약방,55362920
2021,9,4501,기타약품.의료기기,172511226
2021,9,4601,산후조리원,402553608
2021,9,5102,대형할인점,693600
2021,9,5103,기타상설할인.아울렛,2048870
2021,9,5201,슈퍼마켓.마트,13386735555
2021,9,5202,편의점,6967348340
2021,9,5203,소비조합(구내매점),801572143
2021,9,5204,농수축협직판장,2237598390
2021,9,5205,농협식품전문점,2487759720
2021,9,5206,체인스토어,1123225367
2021,9,5301,기타,125333166
2021,9,5302,기타종합소매점,114513151
2021,9,5402,비료.사료.종자,46515890
2021,9,5501,인터넷상거래,300000
2021,9,5602,통신.방문판매,143897610
2021,9,6101,호텔(특급),22182795
2021,9,6102,호텔(특급외),64250854
2021,9,6103,기타숙박업소,80661510
2021,9,6104,레저용숙박업소,2096820
2021,9,6201,여행사,466000
2021,9,6203,"수집품,기념품",1262500
2021,9,6204,차량임대(렌터카),4173871
2021,9,6205,선물용품점,4746500
2021,9,6404,오토바이,32740332
2021,9,6501,차량부품.용품,391339990
2021,9,6502,자동차정비,1509633298
2021,9,6504,타이어판매점,323375162
2021,9,6601,주유소,10758041293
2021,9,6602,주유소(LPG),1101307662
2021,9,6603,기타연료판매,60212279
2021,9,6701,주차장.폐차장,82252121
2021,9,6702,세차장,122497108
2021,9,6703,차량견인서비스,91000
2021,9,7101,유치원,74474010
2021,9,7103,대학교.대학원,6489400
2021,9,7201,"입시학원,보습학원",6945107704
2021,9,7202,외국어학원,2367453754
2021,9,7204,무술도장 등(학원),983534250
2021,9,7205,예체능계열학원,1589447590
2021,9,7210,자동차운전학원,113060980
2021,9,7211,기술.직업훈련학원,185957940
2021,9,7213,기타교육.교습.학원,3171413710
2021,9,7301,요양.보육.복지시설,119832968
2021,9,7303,교육및교구,68942150
2021,9,8101,서적(출판),1354346019
2021,9,8102,"문구,사무용품",475507457
2021,9,8103,비디오.음반,456200
2021,9,8104,악기판매점,61328500
2021,9,8105,"기타레저,스포츠용품",824383552
2021,9,8106,자전거,243146475
2021,9,8107,카메라.캠코더,5527757
2021,9,8109,예술품.골동품,6602500
2021,9,8110,화원.화초,312478306
2021,9,8111,"애완동물,용품(수족관)",303126167
2021,9,8112,기타상품판매점,430661553
2021,9,8113,사진관.현상소,229831969
2021,9,8114,점술업,892000
2021,9,8115,동물병원,586888647
2021,9,8117,완구,193831842
2021,9,8118,총포류,146000
2021,9,8119,화방.표구점,9013800
2021,9,8120,민예품.공예품,28487699
2021,9,8121,전문스포츠용품점,484024316
2021,9,8202,기타오락.휴식시설,120730400
2021,9,8203,영화.공연장,6384750
2021,9,8302,골프장,321084445
2021,9,8305,헬스클럽,351965906
2021,9,8308,당구장,96832084
2021,9,8309,골프연습장,456352440
2021,9,8310,기타취미.레저.스포츠,1283480301
2021,9,8401,오락실/PC방,333731878
2021,9,8402,노래방,82866200
2021,9,8405,사우나.목욕탕.찜질방,124278210
2021,9,8406,기타대인서비스,30358300
2021,9,8501,기타요금,9073200
2021,9,8503,종합레저타운,135436420
2021,9,8603,안마시술소,1460000
2021,9,9207,공공편의서비스,50138340
2021,9,9301,이사/화물운송업,8508740
2021,9,9303,택배서비스,5692830
2021,9,9305,기타운송기구,10284084
2021,9,9306,창고보관업,3403900
2021,9,9402,판촉물.인쇄.복사,41288951
2021,9,9407,기계.장비(기타),30495543
2021,9,9502,법무전문서비스,7810250
2021,9,9503,세무전문서비스,850000
2021,9,9504,광고기획.대행업,6972525
2021,9,9511,기타전문서비스,38237760
2021,9,9602,기타서비스,514324432
2021,9,9801,각종단체회비,9182850
2021,9,9906,종교시설 기부,12445000
